"dbn","grade","year","subject","n","score"
"14K110","All Grades",2007,"ELA",195,NA
"14K110","All Grades",2008,"ELA",169,NA
"14K110","All Grades",2009,"ELA",146,NA
"14K110","All Grades",2010,"ELA",147,NA
"14K110","All Grades",2011,"ELA",149,670
"14K110","All Grades",2012,"ELA",149,667
"14K120","3",2006,"ELA",57,641
"14K120","3",2007,"ELA",69,642
"14K120","3",2008,"ELA",74,646
"14K120","3",2009,"ELA",76,649
"14K120","3",2010,"ELA",69,649
"14K120","3",2011,"ELA",56,657
"14K120","3",2012,"ELA",75,656
"14K120","4",2006,"ELA",54,648
"14K120","4",2007,"ELA",62,637
"14K120","4",2008,"ELA",65,640
"14K120","4",2009,"ELA",74,651
"14K120","4",2010,"ELA",75,654
"14K120","4",2011,"ELA",71,662
"14K120","4",2012,"ELA",53,669
"14K120","5",2006,"ELA",57,635
"14K120","5",2007,"ELA",66,650
"14K120","5",2008,"ELA",60,659
"14K120","5",2009,"ELA",62,655
"14K120","5",2010,"ELA",65,660
"14K120","5",2011,"ELA",65,663
"14K120","5",2012,"ELA",68,663
"14K120","All Grades",2006,"ELA",168,NA
"14K120","All Grades",2007,"ELA",197,NA
"14K120","All Grades",2008,"ELA",199,NA
"14K120","All Grades",2009,"ELA",212,NA
"14K120","All Grades",2010,"ELA",209,NA
"14K120","All Grades",2011,"ELA",192,661
"14K120","All Grades",2012,"ELA",196,662
"14K126","6",2006,"ELA",222,628
"14K126","6",2007,"ELA",182,643
"14K126","6",2008,"ELA",155,634
"14K126","6",2009,"ELA",88,650
"14K126","6",2010,"ELA",111,643
"14K126","6",2011,"ELA",92,648
"14K126","6",2012,"ELA",91,648
"14K126","7",2006,"ELA",234,631
"14K126","7",2007,"ELA",231,632
"14K126","7",2008,"ELA",184,644
"14K126","7",2009,"ELA",157,648
"14K126","7",2010,"ELA",94,648
"14K126","7",2011,"ELA",110,643
"14K126","7",2012,"ELA",81,650
"14K126","8",2006,"ELA",206,624
"14K126","8",2007,"ELA",241,633
"14K126","8",2008,"ELA",220,631
"14K126","8",2009,"ELA",195,640
"14K126","8",2010,"ELA",171,639
"14K126","8",2011,"ELA",97,636
"14K126","8",2012,"ELA",109,640
"14K126","All Grades",2006,"ELA",662,NA
"14K126","All Grades",2007,"ELA",654,NA
"14K126","All Grades",2008,"ELA",559,NA
"14K126","All Grades",2009,"ELA",440,NA
"14K126","All Grades",2010,"ELA",376,NA
"14K126","All Grades",2011,"ELA",299,642
"14K126","All Grades",2012,"ELA",281,645
"14K132","3",2006,"ELA",107,655
"14K132","3",2007,"ELA",99,656
"14K132","3",2008,"ELA",81,666
"14K132","3",2009,"ELA",105,671
"14K132","3",2010,"ELA",100,676
"14K132","3",2011,"ELA",111,667
"14K132","3",2012,"ELA",134,673
"14K132","4",2006,"ELA",96,662
"14K132","4",2007,"ELA",100,666
"14K132","4",2008,"ELA",90,663
"14K132","4",2009,"ELA",80,676
"14K132","4",2010,"ELA",105,677
"14K132","4",2011,"ELA",97,670
"14K132","4",2012,"ELA",107,693
"14K132","5",2006,"ELA",96,663
"14K132","5",2007,"ELA",101,665
"14K132","5",2008,"ELA",97,669
"14K132","5",2009,"ELA",95,684
"14K132","5",2010,"ELA",78,676
"14K132","5",2011,"ELA",102,674
"14K132","5",2012,"ELA",94,675
"14K132","All Grades",2006,"ELA",299,NA
"14K132","All Grades",2007,"ELA",300,NA
"14K132","All Grades",2008,"ELA",268,NA
"14K132","All Grades",2009,"ELA",280,NA
"14K132","All Grades",2010,"ELA",283,NA
"14K132","All Grades",2011,"ELA",310,670
"14K132","All Grades",2012,"ELA",335,680
"14K147","3",2006,"ELA",54,637
"14K147","3",2007,"ELA",54,640
"14K147","3",2008,"ELA",50,653
"14K147","3",2009,"ELA",43,656
"14K147","3",2010,"ELA",27,663
"14K147","3",2011,"ELA",23,659
"14K147","3",2012,"ELA",35,656
"14K147","4",2006,"ELA",46,640
"14K147","4",2007,"ELA",43,644
"14K147","4",2008,"ELA",43,651
"14K147","4",2009,"ELA",46,645
"14K147","4",2010,"ELA",40,665
"14K147","4",2011,"ELA",25,660
"14K147","4",2012,"ELA",26,668
"14K147","5",2006,"ELA",49,635
"14K147","5",2007,"ELA",49,644
"14K147","5",2008,"ELA",39,651
"14K147","5",2009,"ELA",34,653
"14K147","5",2010,"ELA",40,660
"14K147","5",2011,"ELA",41,659
"14K147","5",2012,"ELA",23,671
"14K147","All Grades",2006,"ELA",149,NA
"14K147","All Grades",2007,"ELA",146,NA
"14K147","All Grades",2008,"ELA",132,NA
"14K147","All Grades",2009,"ELA",123,NA
"14K147","All Grades",2010,"ELA",107,NA
"14K147","All Grades",2011,"ELA",89,660
"14K147","All Grades",2012,"ELA",84,664
"14K157","3",2006,"ELA",34,653
"14K157","3",2007,"ELA",48,651
"14K157","3",2008,"ELA",42,648
"14K157","3",2009,"ELA",42,670
"14K157","3",2010,"ELA",67,662
"14K157","3",2011,"ELA",53,655
"14K157","3",2012,"ELA",54,657
"14K157","4",2006,"ELA",31,652
"14K157","4",2007,"ELA",46,648
"14K157","4",2008,"ELA",45,648
"14K157","4",2009,"ELA",41,653
"14K157","4",2010,"ELA",45,662
"14K157","4",2011,"ELA",63,662
"14K157","4",2012,"ELA",56,658
"14K157","5",2006,"ELA",46,647
"14K157","5",2007,"ELA",41,652
"14K157","5",2008,"ELA",42,650
"14K157","5",2009,"ELA",47,665
"14K157","5",2010,"ELA",41,664
"14K157","5",2011,"ELA",45,661
"14K157","5",2012,"ELA",58,663
"14K157","6",2012,"ELA",42,656
"14K157","All Grades",2006,"ELA",111,NA
"14K157","All Grades",2007,"ELA",135,NA
"14K157","All Grades",2008,"ELA",129,NA
"14K157","All Grades",2009,"ELA",130,NA
"14K157","All Grades",2010,"ELA",153,NA
"14K157","All Grades",2011,"ELA",161,659
"14K157","All Grades",2012,"ELA",210,659
"14K196","3",2006,"ELA",33,671
"14K196","3",2007,"ELA",58,670
"14K196","3",2008,"ELA",68,664
"14K196","3",2009,"ELA",57,683
"14K196","3",2010,"ELA",60,672
"14K196","3",2011,"ELA",65,664
"14K196","3",2012,"ELA",70,665
"14K196","4",2006,"ELA",54,674
"14K196","4",2007,"ELA",38,660
"14K196","4",2008,"ELA",57,668
"14K196","4",2009,"ELA",68,666
"14K196","4",2010,"ELA",53,680
"14K196","4",2011,"ELA",59,672
"14K196","4",2012,"ELA",72,670
"14K196","5",2006,"ELA",60,684
"14K196","5",2007,"ELA",65,659
"14K196","5",2008,"ELA",42,684
"14K196","5",2009,"ELA",60,670
"14K196","5",2010,"ELA",62,662
"14K196","5",2011,"ELA",55,666
"14K196","5",2012,"ELA",57,668
"14K196","All Grades",2006,"ELA",147,NA
"14K196","All Grades",2007,"ELA",161,NA
"14K196","All Grades",2008,"ELA",167,NA
"14K196","All Grades",2009,"ELA",185,NA
"14K196","All Grades",2010,"ELA",175,NA
"14K196","All Grades",2011,"ELA",179,667
"14K196","All Grades",2012,"ELA",199,668
"14K250","3",2006,"ELA",134,668
"14K250","3",2007,"ELA",140,675
"14K250","3",2008,"ELA",143,662
"14K250","3",2009,"ELA",145,668
"14K250","3",2010,"ELA",139,662
"14K250","3",2011,"ELA",121,660
"14K250","3",2012,"ELA",128,660
"14K250","4",2006,"ELA",116,666
"14K250","4",2007,"ELA",136,667
"14K250","4",2008,"ELA",145,669
"14K250","4",2009,"ELA",144,673
"14K250","4",2010,"ELA",135,667
"14K250","4",2011,"ELA",138,667
"14K250","4",2012,"ELA",113,673
"14K250","5",2006,"ELA",154,660
"14K250","5",2007,"ELA",131,658
"14K250","5",2008,"ELA",138,666
"14K250","5",2009,"ELA",130,671
"14K250","5",2010,"ELA",131,677
"14K250","5",2011,"ELA",133,669
"14K250","5",2012,"ELA",133,668
"14K250","All Grades",2006,"ELA",404,NA
"14K250","All Grades",2007,"ELA",407,NA
"14K250","All Grades",2008,"ELA",426,NA
"14K250","All Grades",2009,"ELA",419,NA
"14K250","All Grades",2010,"ELA",405,NA
"14K250","All Grades",2011,"ELA",392,665
"14K250","All Grades",2012,"ELA",374,667
"14K257","3",2006,"ELA",67,664
"14K257","3",2007,"ELA",77,653
"14K257","3",2008,"ELA",72,668
"14K257","3",2009,"ELA",92,652
"14K257","3",2010,"ELA",73,657
"14K257","3",2011,"ELA",90,660
"14K257","3",2012,"ELA",94,662
"14K257","4",2006,"ELA",66,660
"14K257","4",2007,"ELA",90,658
"14K257","4",2008,"ELA",78,660
"14K257","4",2009,"ELA",71,668
"14K257","4",2010,"ELA",93,660
"14K257","4",2011,"ELA",77,672
"14K257","4",2012,"ELA",82,676
"14K257","5",2006,"ELA",80,658
"14K257","5",2007,"ELA",81,661
"14K257","5",2008,"ELA",90,677
"14K257","5",2009,"ELA",73,672
"14K257","5",2010,"ELA",75,673
"14K257","5",2011,"ELA",90,673
"14K257","5",2012,"ELA",75,672
"14K257","All Grades",2006,"ELA",213,NA
"14K257","All Grades",2007,"ELA",248,NA
"14K257","All Grades",2008,"ELA",240,NA
"14K257","All Grades",2009,"ELA",236,NA
"14K257","All Grades",2010,"ELA",241,NA
"14K257","All Grades",2011,"ELA",257,668
"14K257","All Grades",2012,"ELA",251,670
"14K297","3",2006,"ELA",58,659
"14K297","3",2007,"ELA",46,649
"14K297","3",2008,"ELA",60,646
"14K297","3",2009,"ELA",49,657
"14K297","3",2010,"ELA",62,650
"14K297","3",2011,"ELA",51,654
"14K297","3",2012,"ELA",42,657
"14K297","4",2006,"ELA",58,645
"14K297","4",2007,"ELA",81,644
"14K297","4",2008,"ELA",52,652
"14K297","4",2009,"ELA",50,643
"14K297","4",2010,"ELA",42,648
"14K297","4",2011,"ELA",60,661
"14K297","4",2012,"ELA",48,658
"14K297","5",2006,"ELA",81,640
"14K297","5",2007,"ELA",65,642
"14K297","5",2008,"ELA",85,651
"14K297","5",2009,"ELA",52,659
"14K297","5",2010,"ELA",48,658
"14K297","5",2011,"ELA",45,656
"14K297","5",2012,"ELA",63,662
"14K297","All Grades",2006,"ELA",197,NA
"14K297","All Grades",2007,"ELA",192,NA
"14K297","All Grades",2008,"ELA",197,NA
"14K297","All Grades",2009,"ELA",151,NA
"14K297","All Grades",2010,"ELA",152,NA
"14K297","All Grades",2011,"ELA",156,657
"14K297","All Grades",2012,"ELA",153,660
"14K318","6",2006,"ELA",444,660
"14K318","6",2007,"ELA",492,664
"14K318","6",2008,"ELA",478,662
"14K318","6",2009,"ELA",525,668
"14K318","6",2010,"ELA",545,662
"14K318","6",2011,"ELA",531,662
"14K318","6",2012,"ELA",527,664
"14K318","7",2006,"ELA",410,658
"14K318","7",2007,"ELA",444,662
"14K318","7",2008,"ELA",474,668
"14K318","7",2009,"ELA",473,669
"14K318","7",2010,"ELA",539,668
"14K318","7",2011,"ELA",546,664
"14K318","7",2012,"ELA",519,666
"14K318","8",2006,"ELA",418,653
"14K318","8",2007,"ELA",400,659
"14K318","8",2008,"ELA",439,661
"14K318","8",2009,"ELA",467,660
"14K318","8",2010,"ELA",463,658
"14K318","8",2011,"ELA",529,656
"14K318","8",2012,"ELA",531,659
"14K318","All Grades",2006,"ELA",1272,NA
"14K318","All Grades",2007,"ELA",1336,NA
"14K318","All Grades",2008,"ELA",1391,NA
"14K318","All Grades",2009,"ELA",1465,NA
"14K318","All Grades",2010,"ELA",1547,NA
"14K318","All Grades",2011,"ELA",1606,661
"14K318","All Grades",2012,"ELA",1577,663
"14K330","6",2006,"ELA",76,629
"14K330","6",2007,"ELA",65,639
"14K330","6",2008,"ELA",68,638
"14K330","6",2009,"ELA",42,652
"14K330","6",2010,"ELA",39,647
"14K330","6",2011,"ELA",39,644
"14K330","6",2012,"ELA",28,647
"14K330","7",2007,"ELA",72,636
"14K330","7",2008,"ELA",60,645
"14K330","7",2009,"ELA",57,647
"14K330","7",2010,"ELA",38,654
"14K330","7",2011,"ELA",38,648
"14K330","7",2012,"ELA",33,641
"14K330","8",2008,"ELA",56,634
"14K330","8",2009,"ELA",55,639
"14K330","8",2010,"ELA",55,639
"14K330","8",2011,"ELA",40,649
"14K330","8",2012,"ELA",40,641
"14K330","All Grades",2006,"ELA",76,NA
"14K330","All Grades",2007,"ELA",137,NA
"14K330","All Grades",2008,"ELA",184,NA
"14K330","All Grades",2009,"ELA",154,NA
"14K330","All Grades",2010,"ELA",132,NA
"14K330","All Grades",2011,"ELA",117,647
"14K330","All Grades",2012,"ELA",101,642
"14K380","3",2006,"ELA",51,682
"14K380","3",2007,"ELA",54,680
"14K380","3",2008,"ELA",70,680
"14K380","3",2009,"ELA",70,681
"14K380","3",2010,"ELA",70,674
"14K380","3",2011,"ELA",86,672
"14K380","3",2012,"ELA",81,675
"14K380","4",2006,"ELA",73,669
"14K380","4",2007,"ELA",64,662
"14K380","4",2008,"ELA",50,679
"14K380","4",2009,"ELA",69,677
"14K380","4",2010,"ELA",74,675
"14K380","4",2011,"ELA",72,681
"14K380","4",2012,"ELA",84,679
"14K380","5",2006,"ELA",81,659
"14K380","5",2007,"ELA",77,661
"14K380","5",2008,"ELA",65,680
"14K380","5",2009,"ELA",46,711
"14K380","5",2010,"ELA",65,691
"14K380","5",2011,"ELA",74,677
"14K380","5",2012,"ELA",68,676
"14K380","All Grades",2006,"ELA",205,NA
"14K380","All Grades",2007,"ELA",195,NA
"14K380","All Grades",2008,"ELA",185,NA
"14K380","All Grades",2009,"ELA",185,NA
"14K380","All Grades",2010,"ELA",209,NA
"14K380","All Grades",2011,"ELA",232,676
"14K380","All Grades",2012,"ELA",233,677
"14K577","6",2006,"ELA",113,655
"14K577","6",2007,"ELA",111,668
"14K577","6",2008,"ELA",126,659
"14K577","6",2009,"ELA",117,668
"14K577","6",2010,"ELA",157,663
"14K577","6",2011,"ELA",166,661
"14K577","6",2012,"ELA",156,663
"14K577","7",2006,"ELA",108,657
"14K577","7",2007,"ELA",114,658
"14K577","7",2008,"ELA",121,666
"14K577","7",2009,"ELA",131,667
"14K577","7",2010,"ELA",118,670
"14K577","7",2011,"ELA",154,665
"14K577","7",2012,"ELA",154,667
"14K577","8",2006,"ELA",114,659
"14K577","8",2007,"ELA",108,658
"14K577","8",2008,"ELA",120,660
"14K577","8",2009,"ELA",126,665
"14K577","8",2010,"ELA",132,663
"14K577","8",2011,"ELA",117,653
"14K577","8",2012,"ELA",153,662
"14K577","All Grades",2006,"ELA",335,NA
"14K577","All Grades",2007,"ELA",333,NA
"14K577","All Grades",2008,"ELA",367,NA
"14K577","All Grades",2009,"ELA",374,NA
"14K577","All Grades",2010,"ELA",407,NA
"14K577","All Grades",2011,"ELA",437,660
"14K577","All Grades",2012,"ELA",463,664
"14K582","6",2006,"ELA",82,639
"14K582","6",2007,"ELA",73,645
"14K582","6",2008,"ELA",106,644
"14K582","6",2009,"ELA",99,658
"14K582","6",2010,"ELA",95,655
"14K582","6",2011,"ELA",95,656
"14K582","6",2012,"ELA",101,653
"14K582","7",2006,"ELA",92,632
"14K582","7",2007,"ELA",93,642
"14K582","7",2008,"ELA",90,646
"14K582","7",2009,"ELA",101,659
"14K582","7",2010,"ELA",106,657
"14K582","7",2011,"ELA",92,659
"14K582","7",2012,"ELA",93,660
"14K582","8",2006,"ELA",75,637
"14K582","8",2007,"ELA",88,636
"14K582","8",2008,"ELA",90,640
"14K582","8",2009,"ELA",89,651
"14K582","8",2010,"ELA",100,648
"14K582","8",2011,"ELA",103,644
"14K582","8",2012,"ELA",88,650
"14K582","All Grades",2006,"ELA",249,NA
"14K582","All Grades",2007,"ELA",254,NA
"14K582","All Grades",2008,"ELA",286,NA
"14K582","All Grades",2009,"ELA",289,NA
"14K582","All Grades",2010,"ELA",301,NA
"14K582","All Grades",2011,"ELA",290,653
"14K582","All Grades",2012,"ELA",282,654
"14K586","6",2008,"ELA",46,630
"14K586","6",2009,"ELA",56,651
"14K586","6",2010,"ELA",67,648
"14K586","6",2011,"ELA",62,652
"14K586","6",2012,"ELA",69,655
"14K586","7",2009,"ELA",60,650
"14K586","7",2010,"ELA",69,645
"14K586","7",2011,"ELA",70,650
"14K586","7",2012,"ELA",60,649
"14K586","8",2010,"ELA",66,636
"14K586","8",2011,"ELA",71,632
"14K586","8",2012,"ELA",67,644
"14K586","All Grades",2008,"ELA",46,NA
"14K586","All Grades",2009,"ELA",116,NA
"14K586","All Grades",2010,"ELA",202,NA
"14K586","All Grades",2011,"ELA",203,644
"14K586","All Grades",2012,"ELA",196,650
"14K614","6",2009,"ELA",64,657
"14K614","6",2010,"ELA",52,654
"14K614","6",2011,"ELA",67,657
"14K614","6",2012,"ELA",45,667
"14K614","7",2010,"ELA",61,655
"14K614","7",2011,"ELA",49,662
"14K614","7",2012,"ELA",64,661
"14K614","8",2011,"ELA",61,651
"14K614","8",2012,"ELA",40,657
"14K614","All Grades",2009,"ELA",64,NA
"14K614","All Grades",2010,"ELA",113,NA
"14K614","All Grades",2011,"ELA",177,656
"14K614","All Grades",2012,"ELA",149,662
"15K001","3",2006,"ELA",105,659
"15K001","3",2007,"ELA",147,654
"15K001","3",2008,"ELA",163,655
"15K001","3",2009,"ELA",149,659
"15K001","3",2010,"ELA",144,660
"15K001","3",2011,"ELA",180,661
"15K001","3",2012,"ELA",164,656
"15K001","4",2006,"ELA",124,652
"15K001","4",2007,"ELA",135,651
"15K001","4",2008,"ELA",143,645
"15K001","4",2009,"ELA",159,656
"15K001","4",2010,"ELA",148,662
"15K001","4",2011,"ELA",142,667
"15K001","4",2012,"ELA",167,669
"15K001","5",2006,"ELA",139,647
"15K001","5",2007,"ELA",144,646
"15K001","5",2008,"ELA",142,653
"15K001","5",2009,"ELA",138,664
"15K001","5",2010,"ELA",147,663
"15K001","5",2011,"ELA",148,664
"15K001","5",2012,"ELA",136,665
"15K001","All Grades",2006,"ELA",368,NA
"15K001","All Grades",2007,"ELA",426,NA
"15K001","All Grades",2008,"ELA",448,NA
"15K001","All Grades",2009,"ELA",446,NA
"15K001","All Grades",2010,"ELA",439,NA
"15K001","All Grades",2011,"ELA",470,664
"15K001","All Grades",2012,"ELA",467,663
"15K010","3",2006,"ELA",68,657
"15K010","3",2007,"ELA",68,658
"15K010","3",2008,"ELA",72,659
"15K010","3",2009,"ELA",66,673
"15K010","3",2010,"ELA",79,679
"15K010","3",2011,"ELA",96,663
"15K010","3",2012,"ELA",120,677
"15K010","4",2006,"ELA",67,655
"15K010","4",2007,"ELA",76,655
"15K010","4",2008,"ELA",66,668
"15K010","4",2009,"ELA",63,674
"15K010","4",2010,"ELA",62,680
"15K010","4",2011,"ELA",84,682
"15K010","4",2012,"ELA",92,680
"15K010","5",2006,"ELA",72,650
"15K010","5",2007,"ELA",62,657
"15K010","5",2008,"ELA",64,658
"15K010","5",2009,"ELA",67,666
"15K010","5",2010,"ELA",63,673
"15K010","5",2011,"ELA",68,674
"15K010","5",2012,"ELA",83,680
"15K010","All Grades",2006,"ELA",207,NA
"15K010","All Grades",2007,"ELA",206,NA
"15K010","All Grades",2008,"ELA",202,NA
"15K010","All Grades",2009,"ELA",196,NA
"15K010","All Grades",2010,"ELA",204,NA
"15K010","All Grades",2011,"ELA",248,672
"15K010","All Grades",2012,"ELA",295,679
"15K015","3",2006,"ELA",53,647
"15K015","3",2007,"ELA",60,646
"15K015","3",2008,"ELA",54,646
"15K015","3",2009,"ELA",67,654
"15K015","3",2010,"ELA",57,668
"15K015","3",2011,"ELA",46,661
"15K015","3",2012,"ELA",44,667
"15K015","4",2006,"ELA",58,651
"15K015","4",2007,"ELA",52,650
"15K015","4",2008,"ELA",57,652
"15K015","4",2009,"ELA",51,652
"15K015","4",2010,"ELA",64,660
"15K015","4",2011,"ELA",57,676
"15K015","4",2012,"ELA",49,668
"15K015","5",2006,"ELA",64,661
"15K015","5",2007,"ELA",66,654
"15K015","5",2008,"ELA",51,677
"15K015","5",2009,"ELA",52,674
"15K015","5",2010,"ELA",51,667
"15K015","5",2011,"ELA",63,664
"15K015","5",2012,"ELA",53,670
"15K015","All Grades",2006,"ELA",175,NA
"15K015","All Grades",2007,"ELA",178,NA
"15K015","All Grades",2008,"ELA",162,NA
"15K015","All Grades",2009,"ELA",170,NA
"15K015","All Grades",2010,"ELA",172,NA
"15K015","All Grades",2011,"ELA",166,667
"15K015","All Grades",2012,"ELA",146,668
"15K024","3",2006,"ELA",71,656
"15K024","3",2007,"ELA",118,644
"15K024","3",2008,"ELA",106,649
"15K024","3",2009,"ELA",111,648
"15K024","3",2010,"ELA",131,650
"15K024","3",2011,"ELA",134,650
"15K024","3",2012,"ELA",119,651
"15K024","4",2006,"ELA",105,640
"15K024","4",2007,"ELA",111,649
"15K024","4",2008,"ELA",115,640
"15K024","4",2009,"ELA",102,650
"15K024","4",2010,"ELA",114,649
"15K024","4",2011,"ELA",125,658
"15K024","4",2012,"ELA",131,650
"15K024","5",2006,"ELA",130,641
"15K024","5",2007,"ELA",129,645
"15K024","5",2008,"ELA",109,654
"15K024","5",2009,"ELA",117,660
"15K024","5",2010,"ELA",104,659
"15K024","5",2011,"ELA",107,658
"15K024","5",2012,"ELA",114,659
"15K024","All Grades",2006,"ELA",306,NA
"15K024","All Grades",2007,"ELA",358,NA
"15K024","All Grades",2008,"ELA",330,NA
"15K024","All Grades",2009,"ELA",330,NA
"15K024","All Grades",2010,"ELA",349,NA
"15K024","All Grades",2011,"ELA",366,655
"15K024","All Grades",2012,"ELA",364,653
"15K027","3",2006,"ELA",44,633
"15K027","3",2007,"ELA",56,633
"15K027","3",2008,"ELA",46,625
"15K027","3",2009,"ELA",49,638
"15K027","4",2006,"ELA",48,634
"15K027","4",2007,"ELA",42,632
"15K027","4",2008,"ELA",46,634
"15K027","4",2009,"ELA",48,644
"15K027","4",2010,"ELA",40,632
"15K027","5",2006,"ELA",47,626
"15K027","5",2007,"ELA",50,627
"15K027","5",2008,"ELA",48,634
"15K027","5",2009,"ELA",44,647
"15K027","5",2010,"ELA",36,653
"15K027","5",2011,"ELA",34,652
"15K027","6",2006,"ELA",46,627
"15K027","6",2007,"ELA",46,630
"15K027","6",2008,"ELA",37,632
"15K027","6",2009,"ELA",49,641
"15K027","7",2006,"ELA",47,632
"15K027","7",2007,"ELA",49,637
"15K027","7",2008,"ELA",50,640
"15K027","7",2009,"ELA",37,648
"15K027","7",2010,"ELA",36,642
"15K027","8",2006,"ELA",35,624
"15K027","8",2007,"ELA",56,633
"15K027","8",2008,"ELA",50,626
"15K027","8",2009,"ELA",44,632
"15K027","8",2010,"ELA",40,642
"15K027","8",2011,"ELA",31,625
"15K027","All Grades",2006,"ELA",267,NA
"15K027","All Grades",2007,"ELA",299,NA
"15K027","All Grades",2008,"ELA",277,NA
"15K027","All Grades",2009,"ELA",271,NA
"15K027","All Grades",2010,"ELA",152,NA
"15K027","All Grades",2011,"ELA",65,639
"15K029","3",2006,"ELA",127,693
"15K029","3",2007,"ELA",88,699
"15K029","3",2008,"ELA",104,684
"15K029","3",2009,"ELA",109,687
"15K029","3",2010,"ELA",87,706
"15K029","3",2011,"ELA",94,674
"15K029","3",2012,"ELA",99,676
"15K029","4",2006,"ELA",126,683
"15K029","4",2007,"ELA",123,690
"15K029","4",2008,"ELA",79,682
"15K029","4",2009,"ELA",103,684
"15K029","4",2010,"ELA",105,691
"15K029","4",2011,"ELA",87,692
"15K029","4",2012,"ELA",85,690
"15K029","5",2006,"ELA",121,692
"15K029","5",2007,"ELA",112,684
"15K029","5",2008,"ELA",119,683
"15K029","5",2009,"ELA",77,691
"15K029","5",2010,"ELA",95,680
"15K029","5",2011,"ELA",101,685
"15K029","5",2012,"ELA",81,679
"15K029","All Grades",2006,"ELA",374,NA
"15K029","All Grades",2007,"ELA",323,NA
"15K029","All Grades",2008,"ELA",302,NA
"15K029","All Grades",2009,"ELA",289,NA
"15K029","All Grades",2010,"ELA",287,NA
"15K029","All Grades",2011,"ELA",282,684
"15K029","All Grades",2012,"ELA",265,682
"15K032","3",2006,"ELA",38,647
"15K032","3",2007,"ELA",44,654
"15K032","3",2008,"ELA",29,664
"15K032","3",2009,"ELA",36,652
"15K032","3",2010,"ELA",45,651
"15K032","3",2011,"ELA",30,664
"15K032","3",2012,"ELA",27,666
"15K032","4",2006,"ELA",45,627
"15K032","4",2007,"ELA",34,630
"15K032","4",2008,"ELA",41,638
"15K032","4",2009,"ELA",33,661
"15K032","4",2010,"ELA",35,661
"15K032","4",2011,"ELA",46,661
"15K032","4",2012,"ELA",28,673
"15K032","5",2006,"ELA",40,647
"15K032","5",2007,"ELA",32,643
"15K032","5",2008,"ELA",30,640
"15K032","5",2009,"ELA",40,654
"15K032","5",2010,"ELA",36,659
"15K032","5",2011,"ELA",35,660
"15K032","5",2012,"ELA",41,660
"15K032","All Grades",2006,"ELA",123,NA
"15K032","All Grades",2007,"ELA",110,NA
"15K032","All Grades",2008,"ELA",100,NA
"15K032","All Grades",2009,"ELA",109,NA
"15K032","All Grades",2010,"ELA",116,NA
"15K032","All Grades",2011,"ELA",111,662
"15K032","All Grades",2012,"ELA",96,666
"15K038","3",2006,"ELA",70,644
"15K038","3",2007,"ELA",64,659
"15K038","3",2008,"ELA",72,649
"15K038","3",2009,"ELA",84,665
"15K038","3",2010,"ELA",66,671
"15K038","3",2011,"ELA",48,667
"15K038","3",2012,"ELA",52,661
"15K038","4",2006,"ELA",59,652
"15K038","4",2007,"ELA",57,661
"15K038","4",2008,"ELA",68,652
"15K038","4",2009,"ELA",68,654
"15K038","4",2010,"ELA",90,655
"15K038","4",2011,"ELA",66,665
"15K038","4",2012,"ELA",51,675
